image_path,label,source,notes
raw/74850e56cff140e9a2b51f45d9aabbfb/2026-02-21T08-52-33Z-34894ed9.jpg,not_ai_ui,collection_mode,
raw/74850e56cff140e9a2b51f45d9aabbfb/2026-02-21T08-52-48Z-af87894a.jpg,not_ai_ui,collection_mode,
raw/74850e56cff140e9a2b51f45d9aabbfb/2026-02-21T08-54-34Z-e86b64d2.jpg,not_ai_ui,collection_mode,
raw/74850e56cff140e9a2b51f45d9aabbfb/2026-02-21T08-55-29Z-c2b80601.jpg,not_ai_ui,collection_mode,
raw/74850e56cff140e9a2b51f45d9aabbfb/2026-02-21T08-56-10Z-c8c4509a.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-00-21Z-43463e31.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-01-42Z-7f1094d3.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-02-22Z-2c5904b8.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-02-37Z-88611e3b.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-02-57Z-09b9beb3.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-03-17Z-9b568a7c.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-03-32Z-62418285.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-42-27Z-7f5e8dfd.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-42-58Z-b6d379f2.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-43-48Z-ec1d8ec3.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-44-08Z-dbbdbcf3.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-44-38Z-5d161fa9.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-47-19Z-450f6def.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T10-47-54Z-eeea018a.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-01-00Z-300a645f.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-01-50Z-632b6b34.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-02-15Z-3dedadfe.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-03-00Z-d8ef0d89.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-03-21Z-15a769df.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-04-36Z-f2ece694.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-05-42Z-c78bba21.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T12-06-17Z-b9d7ff11.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-17-22Z-013935e9.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-19-02Z-835a6efd.jpg,claude_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-19-17Z-713fb81b.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-19-33Z-9574d2a3.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-19-58Z-4c7bd87c.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-20-18Z-db65c124.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-20-33Z-9742c910.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-20-48Z-796689d6.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-21-23Z-86b5625f.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-21-44Z-6fc33c3b.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-21-59Z-93651f48.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-22-14Z-79faad06.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-22-34Z-55edd065.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-23-44Z-313b2b82.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-23-59Z-a31fe5bd.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-24-20Z-4662f626.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-25-10Z-7c1963e7.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-25-35Z-372344e0.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-25-50Z-61a0fa96.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-29-20Z-af8a2e2c.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-29-55Z-50d792ee.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-30-20Z-28df2a2a.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-31-11Z-88bd4f70.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-31-46Z-e5e38412.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-32-21Z-ce03e68d.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-32-41Z-727dd86c.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-33-17Z-bf7b111f.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-34-32Z-b3fe7d82.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-35-43Z-e39407a3.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-35-58Z-e2d70f25.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-36-13Z-98b5608f.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-36-48Z-b3cc89c5.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-37-53Z-39a45728.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-38-13Z-d45b550c.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-39-04Z-a8ef3550.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-39-34Z-9ed16265.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-41-20Z-369541a6.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-41-45Z-4800288c.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-42-21Z-2d0289ac.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-58-46Z-30d631d7.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-59-11Z-7ac00fd3.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T13-59-31Z-20b78cf0.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-00-56Z-e44338bc.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-01-26Z-fef01823.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-02-07Z-071640b8.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-02-47Z-b9e91258.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-03-02Z-c5b84d95.jpg,deepseek_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-12-35Z-2fcd395d.jpg,deepseek_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-14-06Z-15170c9b.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-14-31Z-070becbc.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-15-21Z-208f6ca6.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-17-42Z-e5b2390f.jpg,gemini_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-18-03Z-15637ce4.jpg,not_ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-18-18Z-311503fe.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-18-38Z-b218bd15.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-19-13Z-8f82b2c6.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-19-43Z-80c8c5e2.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-19-58Z-2a84e921.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-20-29Z-7a93bac3.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-20-54Z-a410d917.jpg,chatgpt_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-21-14Z-fad40b1b.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-21-54Z-de2e388a.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-22-34Z-1f6568e3.jpg,deepseek_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-22-49Z-8a9638e5.jpg,ai_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-23-10Z-80d440cd.jpg,deepseek_ui,collection_mode,
raw/e7c27e0705464be2828172e15c4b133b/2026-02-21T14-56-33Z-fe6ce96b.jpg,ai_ui,collection_mode,
raw/realtime-text-ocr-20260222-032213/2026-02-22T03-22-58.410478Z-000000-not_ai_ui-6ff151.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.2625; fps=4.00; ocr_hits=206; metadata=raw/realtime-text-ocr-20260222-032213/2026-02-22T03-22-58.410478Z-000000-not_ai_ui-6ff151.json
raw/realtime-text-ocr-20260222-032213/2026-02-22T03-23-11.216199Z-000001-not_ai_ui-d860ea.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.4331; fps=4.00; ocr_hits=137; metadata=raw/realtime-text-ocr-20260222-032213/2026-02-22T03-23-11.216199Z-000001-not_ai_ui-d860ea.json
raw/realtime-text-ocr-20260222-032213/2026-02-22T03-23-23.551190Z-000002-not_ai_ui-c1cf42.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.5440; fps=4.00; ocr_hits=134; metadata=raw/realtime-text-ocr-20260222-032213/2026-02-22T03-23-23.551190Z-000002-not_ai_ui-c1cf42.json
raw/realtime-text-ocr-20260222-032213/2026-02-22T03-23-34.053467Z-000003-not_ai_ui-33b675.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6161; fps=4.00; ocr_hits=119; metadata=raw/realtime-text-ocr-20260222-032213/2026-02-22T03-23-34.053467Z-000003-not_ai_ui-33b675.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-17.334906Z-000000-not_ai_ui-6ff151.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.2625; fps=4.00; ocr_hits=67; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-17.334906Z-000000-not_ai_ui-6ff151.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-17.821879Z-000001-not_ai_ui-d860ea.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.4331; fps=4.00; ocr_hits=67; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-17.821879Z-000001-not_ai_ui-d860ea.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-18.893734Z-000002-not_ai_ui-c1cf42.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.5440; fps=4.00; ocr_hits=16; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-18.893734Z-000002-not_ai_ui-c1cf42.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-19.369315Z-000003-not_ai_ui-33b675.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6161; fps=4.00; ocr_hits=16; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-19.369315Z-000003-not_ai_ui-33b675.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-20.326156Z-000004-not_ai_ui-7d57db.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6630; fps=4.00; ocr_hits=15; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-20.326156Z-000004-not_ai_ui-7d57db.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-20.807886Z-000005-not_ai_ui-cd6578.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6934; fps=4.00; ocr_hits=15; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-20.807886Z-000005-not_ai_ui-cd6578.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-23.429839Z-000006-not_ai_ui-868611.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7132; fps=4.00; ocr_hits=58; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-23.429839Z-000006-not_ai_ui-868611.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-23.824269Z-000007-not_ai_ui-51e929.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7261; fps=4.00; ocr_hits=58; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-23.824269Z-000007-not_ai_ui-51e929.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-24.678340Z-000008-not_ai_ui-889d4f.jpg,not_ai_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7345; fps=4.00; ocr_hits=9; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-24.678340Z-000008-not_ai_ui-889d4f.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-25.090254Z-000009-not_ai_ui-98cdc1.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7399; fps=4.00; ocr_hits=9; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-25.090254Z-000009-not_ai_ui-98cdc1.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-26.421723Z-000010-not_ai_ui-3946b9.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7434; fps=4.00; ocr_hits=26; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-26.421723Z-000010-not_ai_ui-3946b9.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-26.796016Z-000011-not_ai_ui-4063ae.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7457; fps=4.00; ocr_hits=26; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-26.796016Z-000011-not_ai_ui-4063ae.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-28.294501Z-000012-not_ai_ui-cc48b7.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7472; fps=4.00; ocr_hits=27; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-28.294501Z-000012-not_ai_ui-cc48b7.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-28.692398Z-000013-not_ai_ui-1e24b3.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7482; fps=4.00; ocr_hits=27; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-28.692398Z-000013-not_ai_ui-1e24b3.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-30.509106Z-000014-not_ai_ui-7c6a22.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7488; fps=4.00; ocr_hits=36; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-30.509106Z-000014-not_ai_ui-7c6a22.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-30.890915Z-000015-not_ai_ui-ce2460.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7492; fps=4.00; ocr_hits=36; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-30.890915Z-000015-not_ai_ui-ce2460.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-34.268235Z-000016-not_ai_ui-322117.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7495; fps=4.00; ocr_hits=65; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-34.268235Z-000016-not_ai_ui-322117.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-34.756236Z-000017-not_ai_ui-011a82.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7497; fps=4.00; ocr_hits=65; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-34.756236Z-000017-not_ai_ui-011a82.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-35.282835Z-000018-not_ai_ui-97ea16.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7498; fps=4.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-35.282835Z-000018-not_ai_ui-97ea16.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-35.651462Z-000019-not_ai_ui-29045e.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7499; fps=4.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-35.651462Z-000019-not_ai_ui-29045e.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-36.108645Z-000020-not_ai_ui-a1fb3a.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7499; fps=4.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-36.108645Z-000020-not_ai_ui-a1fb3a.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-36.611741Z-000021-not_ai_ui-3330be.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7499; fps=4.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-36.611741Z-000021-not_ai_ui-3330be.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-37.849711Z-000022-not_ai_ui-040163.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7500; fps=4.00; ocr_hits=14; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-37.849711Z-000022-not_ai_ui-040163.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-38.455998Z-000023-not_ai_ui-683de8.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7500; fps=4.00; ocr_hits=14; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-38.455998Z-000023-not_ai_ui-683de8.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-40.474032Z-000024-not_ai_ui-861f00.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.5872; fps=4.00; ocr_hits=61; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-40.474032Z-000024-not_ai_ui-861f00.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-40.858239Z-000025-gemini_ui-4bd2f2.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.2686; fps=8.00; ocr_hits=61; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-40.858239Z-000025-gemini_ui-4bd2f2.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-42.771505Z-000026-gemini_ui-d010b2.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.3200; fps=8.00; ocr_hits=61; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-42.771505Z-000026-gemini_ui-d010b2.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-43.234484Z-000027-gemini_ui-7f0fc6.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.3535; fps=8.00; ocr_hits=61; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-43.234484Z-000027-gemini_ui-7f0fc6.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-43.739727Z-000028-gemini_ui-722309.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.2297; fps=8.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-43.739727Z-000028-gemini_ui-722309.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-44.116602Z-000029-not_ai_ui-0e21a8.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6007; fps=8.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-44.116602Z-000029-not_ai_ui-0e21a8.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-44.733594Z-000030-not_ai_ui-615201.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6529; fps=8.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-44.733594Z-000030-not_ai_ui-615201.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-45.141693Z-000031-not_ai_ui-a90ffa.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.6869; fps=8.00; ocr_hits=1; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-45.141693Z-000031-not_ai_ui-a90ffa.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-46.471116Z-000032-not_ai_ui-591a1c.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7090; fps=8.00; ocr_hits=20; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-46.471116Z-000032-not_ai_ui-591a1c.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-46.861594Z-000033-not_ai_ui-f24575.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7233; fps=4.00; ocr_hits=20; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-46.861594Z-000033-not_ai_ui-f24575.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-49.630803Z-000034-not_ai_ui-0c817c.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7327; fps=4.00; ocr_hits=61; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-49.630803Z-000034-not_ai_ui-0c817c.json
raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-50.134879Z-000035-not_ai_ui-02d6c5.jpg,gemini_ui,realtime_text_ocr,realtime_text_ocr; confidence=0.7387; fps=4.00; ocr_hits=61; metadata=raw/realtime-text-ocr-20260222-034606/2026-02-22T03-46-50.134879Z-000035-not_ai_ui-02d6c5.json
